ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VERN
Passeriformes;Parulidae;442277;Protonotaria citrea;Sylvette orangée, Paruline orangée
Passeriformes;Parulidae;813840;Motacilla aurocapilla;Paruline couronnée, Sylvette couronnée
Passeriformes;Parulidae;459526;Seiurus aurocapilla;Paruline couronnée, Sylvette couronnée
Passeriformes;Parulidae;199546;Seiurus aurocapillus;Paruline couronnée, Sylvette couronnée
Passeriformes;Parulidae;441863;Dendroica adelaidae;Paruline d?Adélaïde
Passeriformes;Parulidae;627765;Setophaga adelaidae;Paruline d?Adélaïde
Passeriformes;Parulidae;4631;Parula americana;Paruline à collier, Sylvette parula
Passeriformes;Parulidae;813838;Parus americanus;Paruline à collier, Sylvette parula
Passeriformes;Parulidae;627455;Setophaga americana;Paruline à collier, Sylvette parula
Passeriformes;Parulidae;199540;Dendroica caerulescens;Paruline bleue
Passeriformes;Parulidae;813831;Motacilla caerulescens;Paruline bleue
Passeriformes;Parulidae;627456;Setophaga caerulescens;Paruline bleue
Passeriformes;Parulidae;441864;Dendroica castanea;Paruline à poitrine baie
Passeriformes;Parulidae;627763;Setophaga castanea;Paruline à poitrine baie
Passeriformes;Parulidae;625817;Dendroica cerulea;Paruline azurée
Passeriformes;Parulidae;627457;Setophaga cerulea;Paruline azurée
Passeriformes;Parulidae;813844;Muscicapa citrina;Paruline à capuchon
Passeriformes;Parulidae;627659;Setophaga citrina;Paruline à capuchon
Passeriformes;Parulidae;199548;Wilsonia citrina;Paruline à capuchon
Passeriformes;Parulidae;199545;Dendroica coronata;Paruline à croupion jaune
Passeriformes;Parulidae;627660;Setophaga coronata;Paruline à croupion jaune
Passeriformes;Parulidae;441865;Dendroica discolor;Sylvette à moustache, Paruline des prés
Passeriformes;Parulidae;627661;Setophaga discolor;Sylvette à moustache, Paruline des prés
Passeriformes;Parulidae;813832;Sylvia discolor;Sylvette à moustache, Paruline des prés
Passeriformes;Parulidae;441866;Dendroica dominica;Sylvette à gorge jaune, Paruline à gorge jaune
Passeriformes;Parulidae;627662;Setophaga dominica;Sylvette à gorge jaune, Paruline à gorge jaune
Passeriformes;Parulidae;199542;Dendroica fusca;Paruline à gorge orangée
Passeriformes;Parulidae;782541;Motacilla fusca;Paruline à gorge orangée
Passeriformes;Parulidae;627663;Setophaga fusca;Paruline à gorge orangée
Passeriformes;Parulidae;199544;Dendroica magnolia;Paruline à tête cendrée
Passeriformes;Parulidae;627664;Setophaga magnolia;Paruline à tête cendrée
Passeriformes;Parulidae;813833;Sylvia magnolia;Paruline à tête cendrée
Passeriformes;Parulidae;441867;Dendroica palmarum;Paruline à couronne rousse
Passeriformes;Parulidae;627665;Setophaga palmarum;Paruline à couronne rousse
Passeriformes;Parulidae;199539;Dendroica pensylvanica;Paruline à flancs marron
Passeriformes;Parulidae;627667;Setophaga pensylvanica;Paruline à flancs marron
Passeriformes;Parulidae;199538;Dendroica petechia;Paruline jaune
Passeriformes;Parulidae;782542;Motacilla petechia;Paruline jaune
Passeriformes;Parulidae;627668;Setophaga petechia;Paruline jaune
Passeriformes;Parulidae;813814;Dendroeca petechia bartholemica;Paruline des mangroves (bartholemica)
Passeriformes;Parulidae;653919;Setophaga petechia bartholemica;Paruline des mangroves (bartholemica)
Passeriformes;Parulidae;441868;Dendroica pinus;Paruline des pins
Passeriformes;Parulidae;627669;Setophaga pinus;Paruline des pins
Passeriformes;Parulidae;442184;Parula pitiayumi;Paruline à joues noires
Passeriformes;Parulidae;627761;Setophaga pitiayumi;Paruline à joues noires
Passeriformes;Parulidae;782583;Sylvia pitiayumi;Paruline à joues noires
Passeriformes;Parulidae;829006;Compsothlypis pitiayumi roraimae;
Passeriformes;Parulidae;829005;Setophaga pitiayumi roraimae;
Passeriformes;Parulidae;441869;Dendroica plumbea;Sylvette de Guadeloupe, Paruline caféiette
Passeriformes;Parulidae;627670;Setophaga plumbea;Sylvette de Guadeloupe, Paruline caféiette
Passeriformes;Parulidae;813813;Motacilla ruticilla;Paruline flamboyante, Sylvette flamboyante
Passeriformes;Parulidae;4636;Setophaga ruticilla;Paruline flamboyante, Sylvette flamboyante
Passeriformes;Parulidae;4634;Dendroica striata;Paruline rayée, Sylvette rayée
Passeriformes;Parulidae;813834;Muscicapa striata;Paruline rayée, Sylvette rayée
Passeriformes;Parulidae;627671;Setophaga striata;Paruline rayée, Sylvette rayée
Passeriformes;Parulidae;199543;Dendroica tigrina;Paruline tigrée
Passeriformes;Parulidae;627672;Setophaga tigrina;Paruline tigrée
Passeriformes;Parulidae;199541;Dendroica virens;Paruline à gorge noire
Passeriformes;Parulidae;627673;Setophaga virens;Paruline à gorge noire
Passeriformes;Parulidae;813841;Certhia cyanoptera;Paruline à ailes bleues
Passeriformes;Parulidae;626218;Vermivora cyanoptera;Paruline à ailes bleues
Passeriformes;Parulidae;442510;Vermivora pinus;Paruline à ailes bleues
Passeriformes;Passerellidae;441667;Arremon taciturnus;Tohi silencieux 
Passeriformes;Passerellidae;199520;Junco hyemalis;Junco ardoisé
Passeriformes;Passerellidae;442065;Melospiza georgiana;Pinson des marais
Passeriformes;Passerellidae;442066;Melospiza lincolnii;Pinson de Lincoln
Passeriformes;Passerellidae;199517;Melospiza melodia;Bruant chanteur
Passeriformes;Passerellidae;348272;Zonotrichia melodia;Bruant chanteur
Passeriformes;Passerellidae;442185;Passerculus sandwichensis;Bruant des prés
Passeriformes;Passerellidae;886003;Fringilla arborea;Pinson hudsonien, Bruant hudsonien
Passeriformes;Passerellidae;886000;Passerella arborea;Pinson hudsonien, Bruant hudsonien
Passeriformes;Passerellidae;442364;Spizella arborea;Pinson hudsonien, Bruant hudsonien
Passeriformes;Passerellidae;199516;Passerella iliaca;Bruant fauve
Passeriformes;Passerellidae;348271;Zonotrichia iliaca;Bruant fauve
Passeriformes;Passerellidae;442238;Pipilo erythrophthalmus;Tohi à flancs roux
Passeriformes;Passerellidae;199519;Zonotrichia albicollis;Bruant à gorge blanche
Passeriformes;Passerellidae;442535;Zonotrichia capensis;Bruant chingolo 
Passeriformes;Passerellidae;199518;Zonotrichia leucophrys;Bruant à couronne blanche
Passeriformes;Passeridae;4537;Montifringilla nivalis;Niverolle alpine, Niverolle des Alpes
Passeriformes;Passeridae;813827;Fringilla domestica;Moineau domestique
Passeriformes;Passeridae;4525;Passer domesticus;Moineau domestique
Passeriformes;Passeridae;4527;Passer domesticus domesticus;
Passeriformes;Passeridae;728082;Passer domesticus indicus;Moineau domestique (indicus)
Passeriformes;Passeridae;4530;Passer hispaniolensis;Moineau espagnol
Passeriformes;Passeridae;4528;Passer domesticus italiae;Moineau cisalpin
Passeriformes;Passeridae;199494;Passer italiae;Moineau cisalpin
Passeriformes;Passeridae;4535;Passer montanus hispaniae;Moineau friquet
Passeriformes;Passeridae;4532;Passer montanus;Moineau friquet
Passeriformes;Passeridae;4534;Passer montanus montanus;Moineau friquet
Passeriformes;Passeridae;4542;Passer petronia;Moineau soulcie
Passeriformes;Passeridae;4544;Petronia petronia hellmayri;Moineau soulcie
Passeriformes;Passeridae;4540;Petronia petronia;Moineau soulcie
Passeriformes;Passeridae;4543;Petronia petronia petronia;Moineau soulcie
Passeriformes;Petroicidae;441895;Eopsaltria flaviventris;Miro à ventre jaune, Rossignol à ventre jaune
Passeriformes;Phylloscopidae;4269;Phylloscopus bonelli;Pouillot de Bonelli
Passeriformes;Phylloscopidae;4271;Sylvia bonelli;Pouillot de Bonelli
Passeriformes;Phylloscopidae;4266;Phyllopneuste borealis;Pouillot boréal
Passeriformes;Phylloscopidae;4264;Phylloscopus borealis;Pouillot boréal
Passeriformes;Phylloscopidae;4280;Phylloscopus collybita;Pouillot véloce
Passeriformes;Phylloscopidae;4282;Sylvia collybita;Pouillot véloce
Passeriformes;Phylloscopidae;4287;Phylloscopus collybita abietinus;
Passeriformes;Phylloscopidae;4285;Phylloscopus collybita collyba;
Passeriformes;Phylloscopidae;4288;Phylloscopus collybita tristis;Pouillot de Sibérie
Passeriformes;Phylloscopidae;4306;Phillopneuste fuscata;Pouillot brun
Passeriformes;Phylloscopidae;4304;Phylloscopus fuscatus;Pouillot brun
Passeriformes;Phylloscopidae;199473;Phylloscopus humei;Pouillot de Hume
Passeriformes;Phylloscopidae;4283;Phylloscopus collybita brehmii;Pouillot ibérique, Pouillot véloce ibérique
Passeriformes;Phylloscopidae;199477;Phylloscopus ibericus;Pouillot ibérique, Pouillot véloce ibérique
Passeriformes;Phylloscopidae;4297;Phylloscopus inornatus;Pouillot à grands sourcils
Passeriformes;Phylloscopidae;4299;Regulus inornatus;Pouillot à grands sourcils
Passeriformes;Phylloscopidae;4262;Phylloscopus nitidus;Pouillot du Caucase, Pouillot des genévriers
Passeriformes;Phylloscopidae;816966;Seicercus nitidus;Pouillot du Caucase, Pouillot des genévriers
Passeriformes;Phylloscopidae;816972;Phyllopneuste orientalis;Pouillot oriental
Passeriformes;Phylloscopidae;199474;Phylloscopus orientalis;Pouillot oriental
Passeriformes;Phylloscopidae;816973;Rhadina orientalis;Pouillot oriental
Passeriformes;Phylloscopidae;199472;Phylloscopus plumbeitarsus;Pouillot à pattes sombres, Pouillot à deux barres, Pouillot ardoisé
Passeriformes;Phylloscopidae;816971;Seicercus plumbeitarsus;Pouillot à pattes sombres, Pouillot à deux barres, Pouillot ardoisé
Passeriformes;Phylloscopidae;4267;Phylloscopus proregulus;Pouillot de Pallas, Pouillot roitelet
Passeriformes;Phylloscopidae;4303;Herbivocula schwarzi;Pouillot de Schwarz
Passeriformes;Phylloscopidae;4300;Phylloscopus schwarzi;Pouillot de Schwarz
Passeriformes;Phylloscopidae;4302;Sylvia schwarzi;Pouillot de Schwarz
Passeriformes;Phylloscopidae;4274;Motacilla sibilatrix;Pouillot siffleur
Passeriformes;Phylloscopidae;4272;Phylloscopus sibilatrix;Pouillot siffleur
Passeriformes;Phylloscopidae;4277;Acanthiza trochiloides;Pouillot verdâtre
Passeriformes;Phylloscopidae;4275;Phylloscopus trochiloides;Pouillot verdâtre
Passeriformes;Phylloscopidae;4279;Phylloscopus trochiloides trochiloides;Pouillot verdâtre
Passeriformes;Phylloscopidae;4278;Phylloscopus trochiloides viridianus;Pouillot verdâtre
Passeriformes;Phylloscopidae;4291;Motacilla trochilus;Pouillot fitis
Passeriformes;Phylloscopidae;4293;Phylloscopus trochilus fitis;Pouillot fitis
Passeriformes;Phylloscopidae;4289;Phylloscopus trochilus;Pouillot fitis
Passeriformes;Phylloscopidae;4294;Phylloscopus trochilus acredula;
Passeriformes;Phylloscopidae;4292;Phylloscopus trochilus trochilus;
Passeriformes;Pipridae;720159;Ceratopipra erythrocephala;
Passeriformes;Pipridae;829202;Parus erythrocephalus;
Passeriformes;Pipridae;442240;Pipra erythrocephala;
Passeriformes;Pipridae;441758;Chiroxiphia pareola;Manakin tijé 
Passeriformes;Pipridae;441817;Corapipo gutturalis;Manakin à gorge blanche 
Passeriformes;Pipridae;791184;Dixiphia pipra;Manakin à tête blanche
Passeriformes;Pipridae;782571;Parus pipra;Manakin à tête blanche
Passeriformes;Pipridae;442241;Pipra pipra;Manakin à tête blanche
Passeriformes;Pipridae;459494;Lepidothrix serena;Manakin à front blanc
Passeriformes;Pipridae;442242;Pipra serena;Manakin à front blanc
Passeriformes;Pipridae;442051;Manacus manacus;Manakin casse-noisette 
Passeriformes;Pipridae;442132;Neopelma chrysocephalum;Manakin à panache doré 
Passeriformes;Pipridae;782572;Parus Aureola;Manakin auréole
Passeriformes;Pipridae;442239;Pipra aureola;Manakin auréole
Passeriformes;Pipridae;442489;Tyranneutes virescens;Manakin minuscule 
Passeriformes;Pipridae;442519;Xenopipo atronitens;Manakin noir 
Passeriformes;Ploceidae;441917;Euplectes franciscanus;Euplecte franciscain
Passeriformes;Ploceidae;441918;Euplectes orix;Euplecte ignicolore
Passeriformes;Ploceidae;714612;Foudia delloni;Foudi de La Réunion
Passeriformes;Ploceidae;440195;Foudia eminentissima;Foudy, Cardinal
Passeriformes;Ploceidae;418756;Foudia eminentissima algondae;Foudi des Comores
Passeriformes;Ploceidae;418755;Foudia madagascariensis;Foudi rouge, Foudi de Madagascar
Passeriformes;Ploceidae;816416;Loxia madagascariensis;Foudi rouge, Foudi de Madagascar
Passeriformes;Ploceidae;4548;Ploceus cucullatus;Tisserin gendarme
Passeriformes;Ploceidae;773984;Ploceus cucullatus spilonotus;
Passeriformes;Ploceidae;810029;Loxia melanocephala;
Passeriformes;Ploceidae;810023;Ploceus melanocephalus;
Passeriformes;Ploceidae;528816;Quelea quelea;Travailleur à bec rouge
Passeriformes;Polioptilidae;442073;Microbates collaris;Microbate à collier 
Passeriformes;Polioptilidae;828934;Rhamphocaenus collaris;Microbate à collier 
Passeriformes;Polioptilidae;828935;Microbates collaris torquatus;
Passeriformes;Polioptilidae;442254;Polioptila caerulea;
Passeriformes;Polioptilidae;442255;Polioptila guianensis;Gobemoucheron guyanais 
Passeriformes;Polioptilidae;442256;Polioptila plumbea;Gobemoucheron tropical 
Passeriformes;Polioptilidae;826926;Todus plumbeus;Gobemoucheron tropical 
Passeriformes;Polioptilidae;442313;Ramphocaenus melanurus;Microbate à long bec 
Passeriformes;Polioptilidae;828936;Ramphocaenus melanurus albiventris;
Passeriformes;Prunellidae;3993;Accentor atrogularis;Accenteur à gorge noire
Passeriformes;Prunellidae;3991;Prunella atrogularis;Accenteur à gorge noire
Passeriformes;Prunellidae;3986;Laiscopus collaris;Accenteur alpin
Passeriformes;Prunellidae;3984;Prunella collaris;Accenteur alpin
Passeriformes;Prunellidae;3987;Sturnus collaris;Accenteur alpin
Passeriformes;Prunellidae;3980;Motacilla modularis;Accenteur mouchet
Passeriformes;Prunellidae;3978;Prunella modularis;Accenteur mouchet
Passeriformes;Prunellidae;3981;Prunella modularis mabbotti;Accenteur mouchet
Passeriformes;Prunellidae;3982;Prunella modularis modularis;Accenteur mouchet
Passeriformes;Prunellidae;3983;Prunella modularis occidentalis;Accenteur mouchet
Passeriformes;Pycnonotidae;432754;Hypsipetes borbonicus;Bulbul de la Réunion, Merle
Passeriformes;Pycnonotidae;418749;Hypsipetes madagascariensis;Bulbul de Madagascar
Passeriformes;Pycnonotidae;816264;Turdus madagascariensis;Bulbul de Madagascar
Passeriformes;Pycnonotidae;432746;Pycnonotus cafer;Bulbul à ventre rouge
Passeriformes;Pycnonotidae;816417;Lanius jocosus;Bulbul orphée
Passeriformes;Pycnonotidae;442300;Pycnonotus jocosus;Bulbul orphée
Passeriformes;Pycnonotidae;418750;Pycnonotus jocosus emeria;Bulbul orphée
Passeriformes;Regulidae;199454;Regulus calendula;Roitelet à couronne rubis
Passeriformes;Regulidae;459638;Regulus ignicapilla;Roitelet à triple bandeau
Passeriformes;Regulidae;4314;Regulus ignicapillus;Roitelet à triple bandeau
Passeriformes;Regulidae;4316;Sylvia ignicapilla;Roitelet à triple bandeau
Passeriformes;Regulidae;4311;Motacilla proregulus;Roitelet huppé
Passeriformes;Regulidae;4310;Motacilla regulus;Roitelet huppé
Passeriformes;Regulidae;4313;Regulus regulus interni;Roitelet huppé
Passeriformes;Regulidae;4308;Regulus regulus;Roitelet huppé
Passeriformes;Regulidae;4312;Regulus regulus regulus;Roitelet huppé
Passeriformes;Regulidae;442320;Regulus satrapa;Roitelet à couronne dorée
Passeriformes;Remizidae;3800;Parus pendulinus;Rémiz penduline, Mésange rémiz
Passeriformes;Remizidae;3798;Remiz pendulinus;Rémiz penduline, Mésange rémiz
Passeriformes;Rhipiduridae;520966;Rhipidura albiscapa;
Passeriformes;Rhipiduridae;520967;Rhipidura albiscapa bulgeri;Rhipidure à collier, Petit lève-queue
Passeriformes;Rhipiduridae;459523;Rhipidura verreauxi;
Passeriformes;Rhipiduridae;520964;Rhipidura spilodera verreauxi;Rhipidure tacheté, Grand lève-queue
Passeriformes;Rhipiduridae;520965;Rhipidura verreauxi verreauxi;Rhipidure tacheté, Grand lève-queue
Passeriformes;Scotocercidae;4151;Cettia cetti;Bouscarle de Cetti
Passeriformes;Scotocercidae;4153;Sylvia cetti;Bouscarle de Cetti
Passeriformes;Sittidae;199446;Sitta canadensis;Sittelle à poitrine rousse
Passeriformes;Sittidae;3776;Sitta europaea hassica;Sittelle torchepot
Passeriformes;Sittidae;3774;Sitta europaea;Sittelle torchepot
Passeriformes;Sittidae;3772;Sitta whiteheadi;Sittelle corse
Passeriformes;Sittidae;3780;Tichodroma muraria;Tichodrome échelette
Passeriformes;Sturnidae;776972;Acridotheres fuscus;
Passeriformes;Sturnidae;199444;Acridotheres tristis;Merle des Moluques, Martin triste
Passeriformes;Sturnidae;601183;Acridotheres tristis;Merle des Moluques, Martin triste
Passeriformes;Sturnidae;809980;Aplonis diluvialis;
Passeriformes;Sturnidae;441647;Aplonis striata;
Passeriformes;Sturnidae;520919;Aplonis striata atronitens;
Passeriformes;Sturnidae;520920;Aplonis striata striata;Stourne calédonien, Merle noir
Passeriformes;Sturnidae;441648;Aplonis tabuensis;
Passeriformes;Sturnidae;784907;Aplonis tabuensis fortunae;
Passeriformes;Sturnidae;731224;Creatophora cinerea;Étourneau caronculé
Passeriformes;Sturnidae;816270;Rallus cinereus;Étourneau caronculé
Passeriformes;Sturnidae;441933;Fregilupus varius;
Passeriformes;Sturnidae;714617;Gracula religiosa;Mainate religieux
Passeriformes;Sturnidae;4522;Pastor roseus;Martin roselin, Étourneau roselin
Passeriformes;Sturnidae;4520;Sturnus roseus;Martin roselin, Étourneau roselin
Passeriformes;Sturnidae;846710;Turdus roseus;Martin roselin, Étourneau roselin
Passeriformes;Sturnidae;4518;Sturnus unicolor;Étourneau unicolore
Passeriformes;Sturnidae;4516;Sturnus vulgaris;Étourneau sansonnet
Passeriformes;Sylviidae;4259;Motacilla atricapilla;Fauvette à tête noire
Passeriformes;Sylviidae;4257;Sylvia atricapilla;Fauvette à tête noire
Passeriformes;Sylviidae;4256;Motacilla borin;Fauvette des jardins
Passeriformes;Sylviidae;4254;Sylvia borin;Fauvette des jardins
Passeriformes;Sylviidae;824087;Curruca cantillans;Fauvette passerinette
Passeriformes;Sylviidae;824086;Curruca inornata;Fauvette passerinette
Passeriformes;Sylviidae;4231;Motacilla cantillans;Fauvette passerinette
Passeriformes;Sylviidae;782307;Sylvia cantillans cantillans;Fauvette passerinette
Passeriformes;Sylviidae;4229;Sylvia cantillans;Fauvette passerinette
Passeriformes;Sylviidae;824084;Sylvia inornata;Fauvette passerinette
Passeriformes;Sylviidae;886225;Curruca albistriata;
Passeriformes;Sylviidae;886224;Sylvia cantillans albistriata;
Passeriformes;Sylviidae;886223;Sylvia cantillans iberiae;
Passeriformes;Sylviidae;4252;Sylvia communis;Fauvette grisette
Passeriformes;Sylviidae;4227;Sylvia conspicillata;Fauvette à lunettes
Passeriformes;Sylviidae;4249;Motacilla curruca;Fauvette babillarde
Passeriformes;Sylviidae;4250;Sylvia curruca blythi;Fauvette babillarde
Passeriformes;Sylviidae;4251;Sylvia curruca curruca;Fauvette babillarde
Passeriformes;Sylviidae;4247;Sylvia curruca;Fauvette babillarde
Passeriformes;Sylviidae;199467;Sylvia deserticola;Fauvette de l'Atlas
Passeriformes;Sylviidae;534756;Sylvia deserti;Fauvette du désert
